Value0_mean,Value1_mean,Value2_mean,l2_norm_mean,Value0_rms,Value1_rms,Value2_rms,l2_norm_rms,Value0_max,Value1_max,Value2_max,l2_norm_max,Value0_std,Value1_std,Value2_std,l2_norm_std,Value0_min,Value1_min,Value2_min,l2_norm_min,Value0_kurt,Value1_kurt,Value2_kurt,l2_norm_kurt,Value0_skew,Value1_skew,Value2_skew,l2_norm_skew,Value0_energy,Value1_energy,Value2_energy,l2_norm_energy,Value0_median,Value1_median,Value2_median,l2_norm_median,Value0_negtiveCount,Value1_negtiveCount,Value2_negtiveCount,l2_norm_negtiveCount,Value0_positaveCount,Value1_positaveCount,Value2_positaveCount,l2_norm_positaveCount,Value0_avgAbsoluteDiff,Value1_avgAbsoluteDiff,Value2_avgAbsoluteDiff,l2_norm_avgAbsoluteDiff,Value0_meadianAbsDiff,Value1_meadianAbsDiff,Value2_meadianAbsDiff,l2_norm_meadianAbsDiff,Value0_ValuesAboveMean,Value1_ValuesAboveMean,Value2_ValuesAboveMean,l2_norm_ValuesAboveMean,Value0_numberPeaks,Value1_numberPeaks,Value2_numberPeaks,l2_norm_numberPeaks,Class
-0.001062102,0.000182064,-0.00174812,0.018018086,0.010461505,0.011219851,0.011725789,0.019308606,0.02566731,0.030535005,0.030745998,0.036798242,0.01040745,0.011218373,0.011594749,0.006940521,-0.02633269,-0.021464995,-0.029254002,0.003889494,-0.57879295,-0.332966364,-0.47122617,-0.193512897,-0.317978679,0.199007531,0.169223657,0.475053288,0.018605323,0.021400459,0.023374001,0.063379783,-0.00233269,-0.001464995,-0.003254002,0.017843501,93,102,86,0,77,68,84,170,0.008684291,0.009082353,0.010047059,0.005583513,0.008,0.008,0.01,0.004520462,77,68,85,83,38,42,34,54,3
-0.001250338,-0.000170878,-0.001701061,0.01855125,0.009634074,0.01143582,0.013086575,0.019870879,0.02566731,0.038535005,0.026745998,0.040318652,0.009552593,0.011434544,0.012975548,0.007120599,-0.02633269,-0.021464995,-0.029254002,0.003889494,-0.478797531,-0.016851142,-0.598886823,0.006428251,-0.375919173,0.39053258,-0.127343438,0.53320004,0.015778616,0.022232258,0.029113937,0.06712481,-0.00233269,-0.001464995,-0.003254002,0.018234212,98,107,86,0,72,63,84,170,0.007789066,0.009111419,0.011129412,0.005666051,0.008,0.008,0.01,0.004464786,72,63,85,82,34,33,34,51,3
-0.000450338,8.79E-05,-0.001936355,0.017805318,0.009625983,0.01147256,0.011841665,0.019091994,0.01766731,0.026535005,0.034745998,0.043621568,0.009615443,0.011472223,0.011682276,0.006890201,-0.02633269,-0.021464995,-0.029254002,0.003889494,-0.601630464,-0.372072929,-0.198939191,0.384045057,-0.507557938,0.227235278,0.111908407,0.507604843,0.015752124,0.022375338,0.023838257,0.061965719,-0.00233269,-0.001464995,-0.005254002,0.017031728,97,106,92,0,73,64,78,170,0.007983391,0.00908955,0.009951834,0.005528002,0.008,0.008,0.008,0.004746469,73,64,79,78,42,42,31,52,3
-0.00033269,-0.000335583,-0.00132459,0.018340573,0.009699853,0.011278897,0.012890814,0.019684353,0.02566731,0.026535005,0.034745998,0.041529243,0.009694146,0.011273903,0.01282258,0.007148227,-0.02233269,-0.033464995,-0.029254002,0.003889494,-0.552717409,-0.012793474,-0.624600613,0.07230777,-0.297532803,0.034224451,0.129549011,0.537041416,0.015994816,0.021626298,0.028249425,0.065870538,-0.00233269,-0.001464995,-0.005254002,0.017292378,96,105,91,0,74,65,79,170,0.008,0.008877509,0.011171488,0.005693085,0.008,0.008,0.008,0.0044541,74,65,79,79,42,39,34,52,3
-0.000826808,-0.000782642,-0.001418708,0.050524284,0.024166422,0.019650023,0.046246498,0.055757312,0.06166731,0.046535005,0.110745998,0.126166405,0.024152274,0.019634431,0.046224732,0.023583354,-0.05433269,-0.045464995,-0.109254002,0.013478563,-0.540740453,-0.493374539,-0.441484336,0.081855691,-0.012747607,0.166017834,-0.222927556,0.744871168,0.099282708,0.065640977,0.363585553,0.528509238,-0.00233269,-0.001464995,0.002745998,0.046738571,87,95,81,0,83,75,89,170,0.020035433,0.016103806,0.037068512,0.019065492,0.016,0.012,0.032,0.016894517,83,75,90,70,32,37,26,44,3
-0.001203279,6.44E-05,-0.002289296,0.037930003,0.014699598,0.008721528,0.043976781,0.04718157,0.03766731,0.018535005,0.142745998,0.146413657,0.014650267,0.00872129,0.043917154,0.028060923,-0.05833269,-0.021464995,-0.145254002,0.008703578,2.062796566,-0.221333093,1.344972356,2.81303014,-0.713756345,-0.372013005,0.10088637,1.701023845,0.036733292,0.012931058,0.328772737,0.378437088,-0.00233269,-0.001464995,-0.005254002,0.029842632,92,106,89,0,78,64,81,170,0.011104775,0.006848443,0.032822699,0.020846116,0.012,0.008,0.024,0.012603858,78,64,83,60,43,45,33,48,3
-0.000450338,0.000440887,-0.00172459,0.058955405,0.025598727,0.02026291,0.101613917,0.106729885,0.08966731,0.090535005,0.686745998,0.687502916,0.025594766,0.020258113,0.101599281,0.088969257,-0.08633269,-0.081464995,-0.681254002,0.005932301,2.590868685,4.300513149,23.44086235,27.77200041,0.060576464,0.69707547,0.217700487,4.75275194,0.111400124,0.069799539,1.755315969,1.936515632,-0.00233269,-0.001464995,-0.005254002,0.033895468,92,105,94,0,78,65,76,170,0.01803737,0.013883737,0.048614533,0.047061296,0.012,0.012,0.024,0.018792223,78,65,77,42,42,44,44,57,1
-0.00073269,-0.00125323,-0.001677531,0.013226021,0.007812532,0.008100609,0.008774262,0.014270361,0.02566731,0.018535005,0.018745998,0.031495393,0.007778099,0.008003079,0.008612408,0.005358689,-0.01833269,-0.021464995,-0.029254002,0.003889494,0.122657214,-0.057611612,-0.288836327,-0.008233112,0.081411875,-0.090416426,0.200688448,0.554386119,0.010376062,0.011155376,0.013087905,0.034619343,-0.00233269,-0.001464995,-0.005254002,0.012001346,114,125,91,0,56,45,79,170,0.006098824,0.005487889,0.007598616,0.004433365,0.004,0.004,0.008,0.003907165,56,45,80,74,47,47,48,54,3
-5.03E-05,-0.000500289,-0.002501061,0.013182366,0.007047268,0.009068477,0.008225865,0.014126787,0.01366731,0.018535005,0.018745998,0.025778253,0.007047088,0.009054667,0.007836425,0.005078518,-0.01833269,-0.021464995,-0.017254002,0.003026578,0.05905963,-0.710811622,-0.383552902,-0.384528643,-0.488162656,-0.312215481,0.693443794,0.333127401,0.008442878,0.013980337,0.011503025,0.033926241,-0.00233269,-0.001464995,-0.005254002,0.012273762,102,107,103,0,68,63,67,170,0.005750588,0.007190865,0.00694173,0.004138282,0.004,0.008,0.004,0.003251348,68,63,69,75,44,50,48,59,3
-0.001415043,0.001005593,-0.001912825,0.021259122,0.010125462,0.008339227,0.020173982,0.024063608,0.02566731,0.026535005,0.046745998,0.05938142,0.010026097,0.008278375,0.020083094,0.011274173,-0.01833269,-0.017464995,-0.057254002,0.003026578,-0.471356212,0.350639036,-0.116671396,0.229354825,-0.016482118,-0.095735174,-0.111719583,0.94908776,0.017429246,0.01182226,0.069188225,0.098439731,-0.00233269,-0.001464995,-0.005254002,0.018546892,103,102,92,0,67,68,78,170,0.008029619,0.006635294,0.016047612,0.008995461,0.008,0.008,0.012,0.006667853,67,68,79,67,42,54,38,50,3
-0.000826808,0.000464417,-0.001606943,0.013412849,0.00770741,0.008767527,0.008585147,0.014490633,0.01766731,0.026535005,0.026745998,0.029435314,0.007662934,0.008755218,0.008433415,0.005483971,-0.01833269,-0.025464995,-0.017254002,0.003889494,-0.163221335,0.482261948,-0.239392881,0.222280297,-0.131954853,-0.12432579,0.440079156,0.799555106,0.010098708,0.013067819,0.012529809,0.035696336,-0.00233269,-0.001464995,-0.005254002,0.011940193,114,108,91,0,56,62,79,170,0.005925536,0.0067809,0.007446367,0.004374795,0.004,0.004,0.008,0.00312244,56,62,82,73,46,42,48,55,3
-0.00115622,-0.000288525,-0.002171649,0.013508921,0.007961662,0.008796676,0.00859089,0.014648309,0.02566731,0.026535005,0.034745998,0.036382855,0.007877259,0.008791943,0.008311879,0.0056641,-0.02233269,-0.017464995,-0.017254002,0.003889494,0.325755196,0.416684688,1.037668312,1.792394145,-0.204916853,0.165635189,0.916683394,1.118773323,0.010775969,0.013154858,0.012546577,0.036477404,-0.00233269,-0.001464995,-0.005254002,0.012001346,112,115,100,0,58,55,70,170,0.005973702,0.006532872,0.007260623,0.004395002,0.004,0.004,0.004,0.003034746,58,55,71,71,47,44,49,51,3
-0.00073269,0.000440887,-0.002195178,0.013449426,0.007812532,0.008471245,0.008665214,0.014418169,0.01366731,0.026535005,0.022745998,0.035027537,0.007778099,0.008459764,0.008382549,0.005195817,-0.01833269,-0.021464995,-0.017254002,0.003889494,-0.295027704,0.193585356,-0.686903632,1.003295322,-0.317007089,-0.084766148,0.462244732,0.931395501,0.010376062,0.012199539,0.012764609,0.03534021,-0.00233269,-0.001464995,-0.005254002,0.012631081,109,110,96,0,61,60,74,170,0.00624,0.006560554,0.007523875,0.00409022,0.004,0.004,0.008,0.002975813,61,60,76,78,51,49,52,58,3
-0.000497396,-2.97E-05,-0.001465767,0.013724521,0.008282315,0.008452615,0.008727784,0.014704341,0.02566731,0.026535005,0.026745998,0.033896546,0.008267366,0.008452563,0.008603821,0.0052778,-0.01833269,-0.017464995,-0.017254002,0.003026578,0.363520715,-0.155250193,-0.452773767,0.901413072,0.134560386,-0.076064303,0.433830029,0.784336135,0.011661447,0.012145938,0.012949617,0.036757002,-0.00233269,-0.001464995,-0.005254002,0.012852043,109,111,92,0,61,59,78,170,0.00654173,0.006627266,0.007686644,0.004221362,0.004,0.004,0.008,0.003484136,61,59,82,81,51,44,48,53,3
-0.000309161,-2.97E-05,-0.001465767,0.011995684,0.00660488,0.008226906,0.007805585,0.013123779,0.01366731,0.026535005,0.018745998,0.03295,0.00659764,0.008226853,0.007666726,0.005323265,-0.01833269,-0.017464995,-0.029254002,0.003026578,0.347465478,0.792476114,0.083827392,1.844996778,-0.411502651,0.315781757,0.160578297,1.175124403,0.007416155,0.011505938,0.010357617,0.029279709,-0.00233269,-0.001464995,-0.005254002,0.010949939,110,115,91,0,60,55,79,170,0.005253979,0.006177163,0.006742976,0.004108599,0.004,0.004,0.006,0.003084245,60,55,81,65,42,44,48,62,3
0.000184957,-0.001182642,-0.002642237,0.014075068,0.007941056,0.008633797,0.009597554,0.01515638,0.01366731,0.018535005,0.018745998,0.032579562,0.007938902,0.008552415,0.00922668,0.005622128,-0.02233269,-0.021464995,-0.029254002,0.003889494,0.046326953,-0.499988107,0.050405748,0.68702417,-0.577732689,-0.185740915,0.256837409,0.798967013,0.010720263,0.012672216,0.015659217,0.039051696,-0.00233269,-0.001464995,-0.005254002,0.013462527,97,118,104,0,73,52,66,170,0.006543668,0.006321384,0.007780484,0.004429992,0.008,0.004,0.004,0.003807259,73,52,73,76,42,47,46,53,3
-0.001626808,-5.32E-05,-0.002454002,0.015839145,0.009656817,0.008133322,0.011761093,0.017254807,0.02566731,0.026535005,0.026745998,0.046837102,0.009518803,0.008133148,0.011502225,0.006844693,-0.02633269,-0.017464995,-0.041254002,0.003026578,-0.423028257,0.077744044,0.202603027,2.094614797,-0.141688733,-0.005346336,-0.044352422,1.045404409,0.0158532,0.011245658,0.023514961,0.050613819,-0.00233269,-0.001464995,-0.005254002,0.015239948,110,113,99,0,60,57,71,170,0.007407612,0.006300346,0.009562353,0.005253727,0.008,0.004,0.008,0.004174165,60,57,74,77,45,45,39,53,3
-0.001367985,0.000629122,-0.001912825,0.013353522,0.008087726,0.008593356,0.008335687,0.014447863,0.00966731,0.026535005,0.022745998,0.030197574,0.007971194,0.008570296,0.008113247,0.005515813,-0.01833269,-0.021464995,-0.017254002,0.003026578,-0.567064586,0.017439033,-0.388007334,-0.052843679,-0.334369586,-0.184853712,0.605070742,0.531015824,0.011119923,0.012553779,0.011812225,0.035485927,-0.00233269,-0.001464995,-0.005254002,0.012696374,112,105,97,0,58,65,73,170,0.006212318,0.006822145,0.007177301,0.004476767,0.004,0.006,0.004,0.003764795,58,65,76,83,44,48,48,57,3
-0.001085632,-0.000406172,-0.001842237,0.013178894,0.007935025,0.007922217,0.008684716,0.014182751,0.00966731,0.026535005,0.022745998,0.037304242,0.007860408,0.007911798,0.008487075,0.005240912,-0.02233269,-0.017464995,-0.017254002,0.003026578,-0.353254732,0.222096829,-0.56000746,1.364319439,-0.410955226,0.063616792,0.49954649,0.636086728,0.010703985,0.010669458,0.012822129,0.034195571,-0.00233269,-0.001464995,-0.005254002,0.012149943,110,118,93,0,60,52,77,170,0.006178547,0.005893426,0.007605536,0.004266675,0.004,0.004,0.008,0.003850009,60,52,79,77,48,43,48,54,3
-0.000803279,-2.97E-05,-0.002077531,0.013450791,0.007958734,0.008704947,0.008114783,0.014316678,0.00966731,0.026535005,0.022745998,0.030612694,0.007918093,0.008704897,0.007844333,0.004903416,-0.01833269,-0.017464995,-0.017254002,0.003026578,-0.544760308,-0.389445839,-0.071231071,0.174834828,-0.437273651,-0.084203436,0.709980359,0.53227048,0.010768047,0.012881938,0.011194449,0.034844434,-0.00233269,-0.001464995,-0.005254002,0.012993519,104,106,103,0,66,64,67,170,0.006435986,0.007013426,0.006815225,0.003869826,0.008,0.008,0.004,0.003006434,66,64,72,79,46,50,56,54,3
-0.000379749,-0.000735583,-0.002618708,0.013622468,0.007857607,0.008552102,0.008693874,0.014507374,0.01366731,0.018535005,0.018745998,0.027080763,0.007848426,0.008520409,0.008290103,0.004989213,-0.01833269,-0.021464995,-0.025254002,0.003889494,-0.3401034,-0.518112602,-0.273932487,-0.449582626,-0.365533346,-0.329876551,0.515497154,0.382420496,0.010496139,0.012433537,0.012849185,0.035778862,-0.00233269,-0.001464995,-0.005254002,0.012852043,106,110,106,0,64,60,64,170,0.006341315,0.006543945,0.007193356,0.004130059,0.004,0.008,0.004,0.003196774,64,60,67,77,49,53,54,56,3
-0.000873867,-0.000429701,-0.002312825,0.012715433,0.007511572,0.008015125,0.008139508,0.013671778,0.01366731,0.026535005,0.026745998,0.032677187,0.007460568,0.008003598,0.007804,0.005023474,-0.01833269,-0.021464995,-0.013254002,0.003889494,-0.333299749,0.381212032,0.058162279,1.839830371,-0.34749498,0.034201952,0.758844091,0.935046437,0.009592031,0.010921178,0.011262769,0.031775978,-0.00233269,-0.001464995,-0.005254002,0.011994496,111,116,101,0,59,54,69,170,0.005857993,0.005977578,0.006907958,0.003933049,0.004,0.004,0.004,0.003214578,59,54,71,78,44,47,54,54,3
-0.001109161,-0.000359113,-0.001630473,0.0126416,0.006922532,0.008251209,0.008201808,0.013537856,0.01366731,0.026535005,0.026745998,0.02847721,0.006833097,0.008243391,0.00803811,0.004843914,-0.01833269,-0.017464995,-0.013254002,0.003889494,0.061695166,0.688523313,-0.315937197,0.277414137,-0.255001321,-0.014404213,0.503052467,0.776707684,0.008146646,0.011574018,0.011435841,0.031156505,-0.00233269,-0.001464995,-0.005254002,0.011308657,118,115,93,0,52,55,77,170,0.005133841,0.006013841,0.007191142,0.00397116,0.004,0.004,0.008,0.003367502,52,55,83,72,48,46,52,52,3
9.08E-05,0.000864417,-0.002242237,0.012584315,0.007753143,0.007097879,0.008485515,0.013509074,0.01766731,0.018535005,0.022745998,0.029097646,0.007752611,0.007045045,0.008183907,0.004912239,-0.01833269,-0.017464995,-0.017254002,0.003889494,-0.393027761,0.095159873,-0.461667793,0.395758256,-0.303426911,-0.062317982,0.664852586,0.815644718,0.010218909,0.00856458,0.012240673,0.031024162,-0.00233269,-0.001464995,-0.005254002,0.011722777,101,111,104,0,69,59,66,170,0.006503253,0.005677232,0.007237647,0.0038929,0.006,0.004,0.004,0.003278293,69,59,68,70,49,45,50,57,3
-0.001626808,-0.000429701,-0.002806943,0.013000773,0.007406357,0.008527181,0.008379752,0.014063683,0.01366731,0.026535005,0.018745998,0.032677187,0.007225484,0.008516347,0.007895652,0.005363493,-0.01833269,-0.021464995,-0.025254002,0.003026578,0.017316635,0.3030855,-0.462794217,1.066530553,-0.323952695,0.146702743,0.547178775,1.030191497,0.0093252,0.012361178,0.011937442,0.033623819,-0.00233269,-0.001464995,-0.005254002,0.011566516,120,117,107,0,50,53,63,170,0.005278893,0.00631917,0.006994048,0.004188918,0.004,0.004,0.004,0.002812749,50,53,66,63,44,47,48,55,3
-0.000120926,-0.000500289,-0.00172459,0.012416204,0.007090533,0.007723279,0.007924634,0.01314247,0.01366731,0.026535005,0.018745998,0.028101921,0.007089502,0.007707059,0.007734701,0.004308411,-0.01833269,-0.017464995,-0.017254002,0.003026578,-0.498598136,0.305066569,-0.658960417,0.358246934,-0.182348136,-0.013168325,0.454484508,0.510056166,0.008546862,0.010140337,0.010675969,0.029363169,-0.00233269,-0.001464995,-0.005254002,0.011566516,105,121,94,0,65,49,76,170,0.006026298,0.005608581,0.006931488,0.003392287,0.004,0.004,0.004,0.002576738,65,49,79,75,42,40,53,52,3
0.001055545,-0.000570878,-0.002289296,0.012563171,0.007450932,0.007669457,0.008153216,0.013446631,0.02566731,0.018535005,0.018745998,0.030426196,0.007375786,0.007648181,0.007825219,0.004793601,-0.01833269,-0.017464995,-0.017254002,0.003530813,0.834227635,-0.058967553,-0.808451482,1.186128745,-0.050833909,-0.360730569,0.468361767,0.823027821,0.009437786,0.009999497,0.011300737,0.030738021,-0.00233269,-0.001464995,-0.005254002,0.011566516,94,117,97,0,76,53,73,170,0.00614699,0.005607197,0.00711308,0.003703129,0.006,0.004,0.004,0.002634937,76,53,74,70,45,42,51,58,3
-0.000803279,-0.000335583,-0.002383414,0.01292763,0.007458137,0.008750898,0.007802287,0.01389524,0.01366731,0.026535005,0.018745998,0.028725736,0.007414752,0.008744461,0.007429335,0.005094516,-0.01833269,-0.017464995,-0.017254002,0.003026578,-0.198851678,0.185899402,-0.568111276,0.050557152,-0.368067899,-0.068699373,0.531185317,0.504418833,0.009456047,0.013018298,0.010348865,0.03282321,-0.00233269,-0.001464995,-0.005254002,0.012534517,112,112,102,0,58,58,68,170,0.005779931,0.006617578,0.006617024,0.004130419,0.004,0.004,0.004,0.003796711,58,58,73,75,43,43,52,57,3
-0.001109161,0.001052652,-0.00174812,0.013220825,0.008018598,0.008240081,0.00814501,0.014090353,0.01366731,0.026535005,0.018745998,0.027714704,0.007941516,0.008172568,0.007955203,0.004873174,-0.01833269,-0.017464995,-0.017254002,0.003889494,-0.349745259,-0.271931686,-1.035395494,-0.111843687,-0.336574193,-0.143028938,0.332395387,0.470607009,0.010930646,0.01154282,0.011278001,0.033751467,-0.00233269,-0.001464995,-0.005254002,0.012725418,111,96,91,0,59,74,79,170,0.00620955,0.00684346,0.00733564,0.003954092,0.004,0.008,0.008,0.003077296,59,74,80,82,47,48,46,58,3
-0.000944455,-0.000170878,-0.001371649,0.012711158,0.007527212,0.007709527,0.008605569,0.013789545,0.02966731,0.026535005,0.018745998,0.034351071,0.007467725,0.007707633,0.008495551,0.00534584,-0.01833269,-0.021464995,-0.017254002,0.003889494,1.086646096,0.599837571,-0.743633383,0.900102318,-0.000929395,-0.191895545,0.428970147,0.879423455,0.009632016,0.010104258,0.012589489,0.032325762,-0.00233269,-0.001464995,-0.005254002,0.011566516,114,114,91,0,56,56,79,170,0.005626574,0.005688581,0.007550173,0.004273886,0.004,0.004,0.008,0.003312401,56,56,83,72,42,46,45,58,3
-0.001626808,-7.68E-05,-0.001771649,0.01259776,0.007969501,0.008246703,0.007378838,0.013637019,0.02566731,0.026535005,0.018745998,0.033484467,0.007801694,0.008246346,0.007162996,0.005221564,-0.02233269,-0.017464995,-0.013254002,0.003889494,0.507810948,-0.072876571,-0.853100375,0.82905957,-0.039091404,-0.103643107,0.348294283,0.803350144,0.0107972,0.011561378,0.009256033,0.031614611,-0.00233269,-0.001464995,-0.005254002,0.011879039,121,109,91,0,49,61,79,170,0.005616609,0.006439031,0.006557785,0.004172052,0.004,0.004,0.004,0.003514022,49,61,80,76,45,46,47,56,3
-0.000803279,-0.000312054,-0.001395178,0.013027559,0.007958734,0.008567578,0.008026251,0.014183284,0.00966731,0.026535005,0.018745998,0.030065667,0.007918093,0.008561894,0.007904061,0.005607875,-0.01833269,-0.017464995,-0.029254002,0.003026578,-0.328964051,-0.086129503,-0.191098719,-0.191112533,-0.496424896,-0.117906771,-0.015026096,0.426852575,0.010768047,0.012478578,0.010951521,0.034198145,-0.00233269,-0.001464995,-0.001254002,0.012534517,105,114,87,0,65,56,83,170,0.006359862,0.006487474,0.006969689,0.004517038,0.006,0.004,0.008,0.003465436,65,56,88,80,49,51,53,55,3
-0.000709161,0.001264417,-0.00132459,0.012888987,0.007954799,0.007916231,0.007997582,0.01378067,0.01766731,0.022535005,0.014745998,0.028264625,0.007923125,0.007814599,0.007887128,0.004876562,-0.02233269,-0.017464995,-0.017254002,0.003026578,-0.227696582,-0.057327532,-1.062131189,0.159881842,-0.380367933,-0.255785144,0.130437831,0.594506672,0.0107574,0.01065334,0.010873425,0.032284165,-0.00233269,-0.001464995,-0.003254002,0.012534517,105,99,91,0,65,71,79,170,0.006382007,0.00647308,0.007129412,0.003893437,0.006,0.008,0.006,0.00345899,65,71,85,77,49,47,50,57,3
-0.000262102,-0.000994407,-0.002006943,0.012325763,0.007357602,0.008357616,0.007729376,0.013554604,0.01766731,0.030535005,0.018745998,0.038001877,0.007352932,0.008298247,0.007464277,0.005639402,-0.01833269,-0.021464995,-0.017254002,0.003026578,0.131760161,1.546557098,-0.803161595,1.791860341,-0.476968121,0.202586175,0.318128239,1.061319003,0.009202832,0.011874457,0.010156353,0.031233641,-0.00233269,-0.001464995,-0.005254002,0.011308657,105,125,98,0,65,45,72,170,0.005898962,0.005444983,0.006734948,0.004429808,0.004,0,0.004,0.003442963,65,45,75,66,40,39,50,54,3
0.000561427,-0.000759113,-0.00132459,0.013048602,0.007523171,0.00816782,0.008631483,0.014064632,0.02566731,0.026535005,0.026745998,0.03709859,0.007502193,0.008132467,0.008529241,0.005248607,-0.01833269,-0.017464995,-0.017254002,0.003889494,0.401471917,0.114903135,-0.545310043,1.764714687,-0.345415665,-0.046864847,0.474420101,0.915391794,0.009621678,0.011341257,0.012665425,0.03362836,-0.00233269,-0.001464995,-0.005254002,0.012355905,96,115,93,0,74,55,77,170,0.006233356,0.005990311,0.007641246,0.004158941,0.008,0.004,0.006,0.003424327,74,55,78,77,45,50,44,55,3
-0.000991514,0.001287946,-0.003018708,0.013445389,0.007529291,0.008289476,0.009135493,0.014452089,0.01366731,0.026535005,0.018745998,0.031290888,0.007463721,0.00818881,0.008622334,0.005299471,-0.01833269,-0.017464995,-0.029254002,0.003889494,-0.288643886,0.008984376,0.191091272,0.025950483,-0.406346432,-0.192977278,0.638430726,0.495831838,0.009637339,0.01168162,0.01418773,0.035506689,-0.00233269,-0.001464995,-0.005254002,0.012440046,108,97,104,0,62,73,66,170,0.005939377,0.006718062,0.007393772,0.004364893,0.004,0.008,0.004,0.003479367,62,73,66,79,42,50,47,54,3
